,Text,label
3122,ناس معايا كيحسو، والاحترامات تربي الأفكار.  ,Maghrebi
3123,حاجتي السفري بقت أسهل بفضل التطبيقات.  ,Egyptian
3124,عندك شي تجربة فهاد الميدان؟  ,Maghrebi
3125,حديقة الجراح مربحة لمن تحب الطبيعة والهدوء.  ,Iraqi
3126,المرور على القريتين التقليديتين حدث له سحره.  ,Egyptian
3127,نحتاج وقت للراحة، نتكمم جميعاً ونخفف الضغط.  ,Gulf
3128,في حصة عن البيئة اليوم، لازم نكون جاهزين.  ,Levantine
3129,أنا بشتغل مكتب، وعندي دوام من الصبح للمغرب.  ,Levantine
3130,اللقاءات الافتراضية صارت وسيلة لدعم العمل.  ,Iraqi
3131,الأمور بالمكتب تحسنت بشكل ملحوظ.  ,Levantine
3132,لازم أكون حذر بالتسوق، خاصة بأيام العطل.  ,Iraqi
3133,الزاوية عند بيتك مش مكتملة، محتاجين شغل.  ,Egyptian
3134,الأهل عم يحكوا إنو الحياة غالية جدًا.  ,Levantine
3135,أجواء جميلة حقاً في هالوقت.  ,Iraqi
3136,أحببت الشلالات ديال أوزود كثر من أي مكان.,Maghrebi
3137,تعلمت الكثير من زملائي خلال الدراسة.,Gulf
3138,عندنا مهرجان ثقافي هالسنة، لازم تحضرينه!  ,Gulf
3139,هالصيف رح نغير النظام ونروح شمس.  ,Iraqi
3140,طريقتك بدراسة الرياضيات المدروسة بس صعبة.  ,Levantine
3141,يا ريت يكون عندي وقت أكثر للدراسة.  ,Levantine
3142,أي فرد بالمجتمع يعزز الألفة، هذا هو الجواب.  ,Iraqi
3143,زرنا بغداد القديمة، كانت رحلة للذاكرة.  ,Iraqi
3144,اليوم معانا ضيف يحضر المحاضرات، هذا شي مميز.  ,Iraqi
3145,بكرة بنزور متحف الشارقة للفنون، استمتعوا!  ,Gulf
3146,إذا لم يعرف الأصدقاء أحوال بعضهم، مروا.  ,Iraqi
3147,هل رح تعرفي عن حدث القريب؟  ,Levantine
3148,نشوفو كيفية تعزيز الأمن والسلام فالمجتمع.  ,Maghrebi
3149,خلوني أشرح لكم القصة العامة للفيلم، ممتعة!  ,Gulf
3150,الإخبار عبر الواتفون غادي يولي أسهل وأسرع.  ,Maghrebi
3151,كل واحد منا عنده طموح، بس مع بعض بنتحقق.,Levantine
3152,واش تعرف وين كنلقاو الأكلات الخفيفة فتبراك؟,Maghrebi
3153,مدرسة اللغات علمتنا كثير من المفردات الجديدة.  ,Iraqi
3154,بغيت ناخد القهوة لكن الثمن غالي اليوم.  ,Maghrebi
3155,لتكن لنا ذكريات جميلة مع بسمة!  ,Maghrebi
3156,دوري في المشروع ده كبير ومهم.  ,Egyptian
3157,آخيرا رح أرى الصديقة يلي مغتربة بسبب مشاغل الحياة.  ,Levantine
3158,أحتاج أراجع مصاريفي لأشهر عشان أفهم وين راحت.  ,Gulf
3159,الألفة بين الزملاء بتزيد من الإنجازات.  ,Egyptian
3160,أنا متحمس أزور المتحف في نهاية الأسبوع.  ,Gulf
3161,بغيت نقدم استقالتي، ضروري نبدل الجو.  ,Maghrebi
3162,هذا النفط كاعد يلعب بالأسعار، شلون بنعيش؟  ,Iraqi
3163,الضحك هو الدواء، ومشاهد الأصدقاء هو الوسيلة.  ,Maghrebi
3164,خذيت قرض بسيط وسددته بسرعة، الحمد لله.  ,Iraqi
3165,قعدي أشرحيلنا شو كان معاك.  ,Iraqi
3166,خلصت مصاري نهاية الشهر، الله يعين.  ,Levantine
3167,زحمة السيارات صارت كل يوم، خلوها عادي.  ,Iraqi
3168,آش كتدير غير تبغي تقرا بلا هدف واضح؟  ,Maghrebi
3169,شعور الزيارة مع العائلة يخلق ذكريات دائمة.  ,Iraqi
3170,ياما انبسطت بالرحلات مع أصحابي.  ,Levantine
3171,الساعة 6، نخرج ولا نكمل شغلنا؟  ,Egyptian
3172,بعد شغل الليل، بدي أرتاح مع فيلم.  ,Levantine
3173,تديك معاك شراب حتى نخلصو الشغل.  ,Maghrebi
3174,الحب في العائلة يجعلنا نتحمل الصعاب.,Gulf
3175,لابد أن نكون إيجابيين في ردودنا على العملاء.,Gulf
3176,إي، كنكتب كلشي باش ماننسا.  ,Maghrebi
3177,بكرة عندي حدث عائلي، نستعد له من الآن.  ,Gulf
3178,شفت كيف أدرجوا الفنون بمجموعة مثيرة؟  ,Maghrebi
3179,سمعت إن عندهم مهرجان موسيقي في الدوحة، من جد أروح؟  ,Gulf
3180,بغيت نشري تلفازة، شحال عندك فالدكان؟  ,Maghrebi
3181,دايمًا نتذكر الضحك في كل حفل.  ,Maghrebi
3182,نهاية العام الدراسي دائماً مصدر قلق.  ,Levantine
3183,شفت العرض في التلفزيون؟ أسعارهم جنونية.  ,Gulf
3184,جبت لك هالهدية بمصروف الشهر – هدية صغيرة!  ,Levantine
3185,سألت الكل عن كتب الروائيين المصريين.  ,Egyptian
3186,إن شاء الله الأجواء تكون حلوة للتخييم بكرى.  ,Gulf
3187,اليوم غادي نعبّر على المشاعر مع الكوكب.  ,Maghrebi
3188,تحسين مهارات التواصل يساعدني كثير.  ,Iraqi
3189,"ضمنا ""ماراثون"" الأفلام بالعطلة، وشاركنا الاقتراحات.  ",Levantine
3190,هذا اللابتوب يناسب العمل اليومي، ما يخيب.  ,Iraqi
3191,بدي أوفر مصاريف العيد عن توصيات الأصدقاء.  ,Levantine
3192,الإحتفالات الشعبية تزيد أحوال المدينة حياة.  ,Egyptian
3193,أقوى العائلات تتماسك بصلاتها ومعنويتها.  ,Iraqi
3194,مفيش أحلى من الشاي بالنعناع بعد الأكل.  ,Egyptian
3195,الكتب المدرسية لازم تتجمع في النهاية.  ,Egyptian
3196,التطوع في الأنشطة الاجتماعية بتحل لك مشاكل.  ,Egyptian
3197,الدردشات الصوتية صارت خيار أحسن للناس المشغولة.  ,Iraqi
3198,بدك نعمل برانش سوا؟  ,Levantine
3199,روحي انبارك بسيارة نجم نادي الميناء، فرح جماهيري خرافي.  ,Iraqi
3200,ياريت نعرف كيف نتعامل مع هالوضع.  ,Iraqi
3201,فطورنا اليوم كان متنوع، من البيض إلى الفطائر.  ,Gulf
3202,ممتاز هاد الشي، وانا نعرف العائلة غادي تساعد.  ,Maghrebi
3203,الاستعداد للأعياد يكون دائمًا بطريقة مميزة.  ,Egyptian
3204,ممكن أجيب معايا شيشة لو عايزين.  ,Egyptian
3205,الصداقة كالماء، تحتاج إلى توازن في العطاء.,Gulf
3206,حتى كتفكّر ملي كتشوف الصور القديمة، كتولّي تضحك.  ,Maghrebi
3207,بعض المواد تحتاج مداومة على الدراسة.,Gulf
3208,الأدب مع الأهل مش مجرد واجب.,Egyptian
3209,إذا لك طلة في الإعلام، بتزعلني.  ,Gulf
3210,إذا شفت شيء عاجبك، اشتريه قبل ما يغلى.  ,Gulf
3211,قررت صديقتي تهرب من ضغوط الشغل وتتزوج.,Levantine
3212,نسيت أنظم حساباتي، وصار الوضع تخبطة.  ,Levantine
3213,البلد يحتاج إلى سواعد أبنائه البناءة، شنو تعتقدون؟  ,Iraqi
3214,كتبتي شي حاجة جديدة عالمدونة ديالك هاد الأسبوع؟  ,Maghrebi
3215,عندي صديق بالعمل يقدر يساعدني بالبحث عن وظيفة.  ,Iraqi
3216,فيه برامج تجريبية للادخار، لازم تجرب.  ,Gulf
3217,أحب المشاركة في الأنشطة المدرسية.  ,Levantine
3218,تذكر يوم رحنا نشتري فواكه من السوق؟  ,Levantine
3219,سمعت بأن الصناعات المحلية زادت.  ,Maghrebi
3220,إنت شفت إزاي الموظفين متعاونين مع بعض؟  ,Egyptian
3221,الدروس اللي اتعلمتها في المدرسة فايدوني.  ,Egyptian
3222,روحت عند العطار وشتريت توابل جديدة.  ,Egyptian
3223,ميهمنا نمروا على فترة النشاطات المتنوعة.  ,Maghrebi
3224,وين رايحين نهاية الأسبوع؟ نحتاج نطلع شوي.  ,Gulf
3225,الأفلام المستقلة لها جمهور محدد، لكنها مؤثرة.  ,Gulf
3226,هل سبق وذهبتوا إلى جبال كرا في الربيع؟  ,Gulf
3227,تذكّر، الصداقة تعني القدرة على الفهم.  ,Iraqi
3228,متعودتش أشتري حاجات غالية، أنا أحب أجيب الصفقات.  ,Egyptian
3229,لازم نعلم ولادنا قيمة الفلوس من بدري.  ,Egyptian
3230,ما زلت أحتفظ بمجلة من أيام الطفولة، ذكريات جميلة.  ,Gulf
3231,حدثت بضع تغييرات في مهمتي مؤخرًا.,Gulf
3232,الأجواء الصيفية مع الثلج جعلت الذكريات أكثر دفئًا.  ,Levantine
3233,الكراتين القديمة لازم تتشال من الصالة.  ,Egyptian
3234,العزيمة والتفاني يحفظوك من الأوقات الصعبة.  ,Maghrebi
3235,نتلاقاو فهاد الزنقة، شنو غادي تدير؟  ,Maghrebi
3236,هلأ وقت السوشيال ميديا، بس الدراسة أهم!  ,Levantine
3237,الصديق وقت الضيق، هذي مقولة صحيحة.,Gulf
3238,بشد حالي وأبدأ أقرأ كتاب جديد بعد الظهر.  ,Gulf
3239,بغينا نخرجوا نلعبوا كرة فالعشية.  ,Maghrebi
3240,كنت فالسوق و لقيت ثمن جيد على الفواكه.  ,Maghrebi
3241,كن بليز قدرت تحترميني، خاصك ترجعيني.  ,Maghrebi
3242,"أنا طول الوقت بسمع أغاني ""فضل شاكر""، بحب صوته.  ",Levantine
3243,خلي عندك طموح بالرقي بعملك.  ,Iraqi
3244,بتحبوا تكونوا مستشارين ولا تنفيذيين؟  ,Levantine
3245,عندي سهره بعدين، شنو ألبس؟  ,Iraqi
3246,بدي مواضيع شيقة لأعمل بحثي.  ,Levantine
3247,من زمان ما زرنا أربيل، أناديها عراقتي الرائعة.  ,Levantine
3248,عاداتنا العائلية تعزز المحبة، تحسب الأيام.  ,Gulf
3249,لقينا العروض اللي كتكفل بمصروف الإيجار.  ,Maghrebi
3250,كلنا نبغى نعيش بسعادة مع الحبايب.,Gulf
3251,فيني نقتني شي سجادة مغربية رغبت فيها.,Maghrebi
3252,احتاج إجازة، مره متعبة هالأيام.,Gulf
3253,كان عندنا فحص نهائي في مادة الأحياء.  ,Egyptian
3254,كل يوم يظهر تريند جديد، دا حياتنا دلوقتي.,Egyptian
3255,كيبقى الحنين للأصدقاء القدامى، شحال ما دازت السنين.  ,Maghrebi
3256,شوف الأرزاق تشمل الحظ والحساب.  ,Maghrebi
3257,الدوام مرهق، بس بتكون النتيجة مرضية.  ,Levantine
3258,ما زلت عندي تساؤلات عن الموضوع، أحتاج وقت.  ,Iraqi
3259,شهر رمضان يجمعنا، عيد الأضحى يحفّزنا.  ,Iraqi
3260,الأغاني الخليجية صارت ترجع بقوة في الساحة.  ,Gulf
3261,الحياة بدها شوية إيجابية، وكل شي بتسير معك.,Levantine
3262,لي بغانا نحطم هاد الثمن، شكون يجاوب؟  ,Maghrebi
3263,تعلمت قيمة الوقت من الدراسة.,Gulf
3264,عجبك خاصية في البرامج اللي كتنظم كلشي كدايرك؟  ,Maghrebi
3265,أما اليوم خططنا نلعب شدة في البيت.  ,Iraqi
3266,خلي نروح للبحر الأيام الجاية.  ,Iraqi
3267,المشي مع الأعداء على الأقدام يفتح أفق النقاشات.  ,Egyptian
3268,"عندكم فكرة عن أغنية أبرار ""حلوة"" الجديدة، صاير لهم صدا جميلاً!  ",Iraqi
3269,الأوضاع لازم تتعدل، ومش ممكن وسط هالظروف نتقدم.  ,Egyptian
3270,رحنا ديوانية الأصدقاء باليوم الوطني، كلها فرحة.  ,Gulf
3271,تعال زوري، عندي أخبار أمسح الشاشات!  ,Gulf
3272,بغينا نقوموا برحلة لجميلة، منين نبداو؟,Maghrebi
3273,بدّي أروح عالبحر وأغمر برمول.  ,Levantine
3274,عم بشتري قهوة وبدي أستعمل البطاقة.  ,Levantine
3275,قابلت واحد من الأسماء اللامعة بالمسرح، كتير محبوب.  ,Levantine
3276,لما كنت في المدرسة، كان عندي أصدقاء مقربين جدًا.,Egyptian
3277,الطقس غادي يولي بارد مع دخول الشتاء.  ,Maghrebi
