,Text,label
3132,مكناس عندها زهر البرتقال كيترحب بكل الخوت.  ,Maghrebi
3133,العيون تضحك ويا القلوب.,Iraqi
3134,هالآيفون الجديد طاير عقلي.  ,Levantine
3135,اليوم أخدنا درس عن التاريخ.  ,Levantine
3136,مين اللي خد المشروع دا؟  ,Egyptian
3137,الغلاء عم يخلي الكل يشتكي بالأسواق.  ,Levantine
3138,دائماً أحلى الذكريات من السفر العائلي بالعمارة.  ,Iraqi
3139,الناس تتجه لاستخدام التطبيقات لإدارة ميزانيتهم الشخصية بشكل أفضل.  ,Gulf
3140,الجلسة الدراسية بتنتهي الساعة أربعة.,Gulf
3141,واخا الأسعار تزادو، الناس مزالين كيشرو.  ,Maghrebi
3142,عرضنا مشاريعنا للجنة الحكام بالأمس.  ,Levantine
3143,عملت لايف ستريم ونسيت أطلع الصوت.  ,Levantine
3144,شنو رأيك نسوي دولمة اليوم؟,Iraqi
3145,ديصير شغل منا ناچل ومن هناك.,Iraqi
3146,الأستاذ الجديد واصل لمستوى أعلى من الإبداع.,Egyptian
3147,إشارات النجاح ظاهرة بشكل واضح بمسيرتنا.  ,Levantine
3148,كنت قلقان على نتيجتي باش مهندس.  ,Egyptian
3149,منتهي صبغ الغرفة، بعدها لازم ننظف الزوالي.,Iraqi
3150,تهت بالبحث مع أستاذ الفيزياء.  ,Iraqi
3151,مين عايز كيكة شوكولاته مع القهوة؟,Egyptian
3152,محدا بيفهم كيف يشتغل الجوجل درايف بسهولة.  ,Levantine
3153,اللي بتعلمو هون بضيف لخبرتي بشكل كبير.  ,Levantine
3154,ساهمت برأس مال جديد.  ,Iraqi
3155,من شفت الخبر، كلش تأثرت بالحادثة.,Iraqi
3156,كليمة كتفكرني، هواية غريبة.  ,Maghrebi
3157,نزلوا تطبيق يساعد بالمذاكرة، اشرايك نجربه؟,Iraqi
3158,وين زينب الأسبوع اللي طاف؟ قالوا مريضه شوي؟  ,Gulf
3159,الصدق التكنولوجيا غيرت حياتنا للأفضل.  ,Gulf
3160,نروح ناكل عند عم فؤاد، السمك عنده طعمه خطير.,Egyptian
3161,شغلي الجديد في المنطقة غريبة.  ,Egyptian
3162,كاع التنويات عندهم نشاطات رياضية متنوعين.  ,Maghrebi
3163,شفت الفيديوهات اللي تعملها تطبيقات الذكاء الاصطناعي؟  ,Gulf
3164,شاركت في المعرض الدولي المرة اللي فاتت؟  ,Egyptian
3165,النيل كان دايمًا مصدر للراحة والمزاج الجيد لسكان القاهرة.,Egyptian
3166,الدراسة كانتغري بزاف المغاربة فمجلات مختلفة.,Maghrebi
3167,سمعت إن فيه براند جديد نزل وكل الناس بتتكلم عليه.  ,Egyptian
3168,طبخت المرة دي بميزانية محددة عشاني وفر.  ,Egyptian
3169,عود الفنان عنده حفل كبير في الدوحة.,Gulf
3170,بنشتري العيش حتى بقى سعره مش قلبي يرده دلوقت.  ,Egyptian
3171,حيّاك الله ويانه بالروحة.,Iraqi
3172,البترول هو الكنز الأسود، لكنه مو ديمومي.  ,Levantine
3173,العائلة لوموني وعائلتي شمتت.  ,Maghrebi
3174,تعرف أحد يحب ينضم إلى نادي الكتاب اللي ببدأ باكر في المركز الثقافي؟  ,Gulf
3175,المكان يفتح النفس بعد التجديدات.  ,Gulf
3176,مشيتي على نهر الأردن زي ما خليتنا أبداً.,Levantine
3177,الخريف قرار اشقيف.  ,Maghrebi
3178,خدمات البنك فكّتني من حجى كبيرة.,Maghrebi
3179,بتعرف تطبيق يحسب عدد الخطوات لما أمشي؟  ,Levantine
3180,ملفوف مع الروب أشهى شي.  ,Gulf
3181,جلسة الشاي على سطح البيت في الليل دايمًا مريحة.,Egyptian
3182,إلتحقي معه يكمل فريقنا بالكامل.  ,Iraqi
3183,جاري يكلمني يعمل كذا فريتة أعرف أجيبه.  ,Egyptian
3184,كنت بحضر محاضرة شوية ونايم شوية.,Egyptian
3185,الربيع بيلبس الأشجار والجبال عشب وخضار.  ,Levantine
3186,الفصل الدراسي هاذ العام متنوع وشيق.  ,Maghrebi
3187,كيف الجو عندكم هالأيام؟  ,Levantine
3188,استنى شوي، خليني أشوف الخرايط عالجي بي إس.  ,Levantine
3189,سمعت بمولودكم الجديد، مبروك!,Iraqi
3190,الاحتفالات برأس السنة كانت عائلية جدًا.  ,Egyptian
3191,طالعين نزور مول جديد هالأسبوع؟  ,Levantine
3192,جارون ووبنز تحدي جديد كله حماس.  ,Egyptian
3193,دزّلي إيميل لما يوصلك الطلب.,Iraqi
3194,بتعتمد على سيارتك الذكية وين ما تروح؟  ,Levantine
3195,تغيير الجو كان مفيد للنفسية.  ,Levantine
3196,المنظومة التعليمية تشجع التفكير الإبداعي.,Gulf
3197,صندوق الخطوبة في كتير ذكريات جميلة.,Levantine
3198,عدنا حلقة دراسية جديدة هذا الأسبوع.  ,Iraqi
3199,فيستا عاوتاني، كتحس بضيافة.  ,Maghrebi
3200,للا زينة جاية تشوفك اليوم.  ,Maghrebi
3201,بناتك دائماً مرحّبات في البيت، الله يحفظهم.  ,Gulf
3202,الطلاب كيناقشوا عقلية المغاربة فالجامعات.  ,Maghrebi
3203,هل الماركة هاي موفرة أو مكلفة؟  ,Levantine
3204,قدرت نتفرج فحلقة جديدة ديال نتفليكس.  ,Maghrebi
3205,الناس في قصص الحب أبطال تراجيديا.,Egyptian
3206,الأغاني القديمة بترجعنا لأيام حلوة.  ,Egyptian
3207,تكلمنا عن خطة توسعة المطار الوطني في منتدى الإعلام.  ,Gulf
3208,البارحة كانت حفلة العمر، غناء وطبول ورقص.  ,Egyptian
3209,كان يوم مشوي مليء بالذكريات.  ,Levantine
3210,الفيلم ديال البارح كان زوين، الممثلين لعبو دور زوين.  ,Maghrebi
3211,اشتريت بيت واستقريت بعد جهد.  ,Iraqi
3212,جمعة السوق خوش مكان تصيد بيه العروض.  ,Iraqi
3213,أبد ما خالفوا بيناتهم.,Iraqi
3214,الكهربا بقت غالية النار، مش كده؟  ,Egyptian
3215,جيتي للمقهى ولا باقي فدار؟  ,Maghrebi
3216,المدرسة توزع الزي الرسمي كل سنة.,Gulf
3217,زرنا الأثار بالأهوار، كان حلم وتحقق.  ,Iraqi
3218,خدمة البث المباشر تغيرت مع ظهور تقنيات جديدة.  ,Gulf
3219,دوام الحال من المحال، يقولونها دايمًا بعد الخلاف.  ,Gulf
3220,أهلالله؟ صار عندك أخبار حلوة؟,Iraqi
3221,تريدين سؤال عن الكتب الجديدة؟,Iraqi
3222,كلش أرتب نوطاتي بألوان مختلفة.  ,Iraqi
3223,السوالف معك تخفف عني تعب الدنيا كلها.  ,Gulf
3224,تحسون بالبرد هالأيام؟,Iraqi
3225,اشتريت غرض، الكويتي جان أرخض بس نادر.  ,Iraqi
3226,الإيصال من وش الفلوس ضروري تحفظه لو في شيء غلط.  ,Egyptian
3227,أختي كتكبر فالصنعة ديالها.  ,Maghrebi
3228,العناوين فجرها عالم البحث عن رؤية روحية.  ,Maghrebi
3229,المعلم طلب منا نكتب تعبير عن الأم.,Gulf
3230,كل يوم بحسّني بحبّي الوطن الغالي.  ,Levantine
3231,أصدقائي كلهم قاموا يشتركون بخدمة الستريمنگ الجديدة.,Iraqi
3232,الليل يصمت والأفكار تملأ المقاهي والكتب.  ,Levantine
3233,هواية أحب أسمع موسيقى وأنا أطبخ.,Iraqi
3234,آخر جهاز نزل بالسوق خصوماته قوية بالمولات.,Iraqi
3235,يا حي يا مرحبا بالزوار.  ,Gulf
3236,مَنْ سيجيبِني مناسبة الرفاق.  ,Egyptian
3237,الشركة توسعت وأخذت مشاريع جديدة.  ,Gulf
3238,الجامعة بتوفر دورة تعليمية جديدة.  ,Levantine
3239,التظلمات كيدوي عليك صحن بلا ما توصل.  ,Maghrebi
3240,ماكو أحلى من صَد الحُود والواسع.,Iraqi
3241,بشتري جهاز جديد للشغل.  ,Gulf
3242,الجيران عاملين شاي عالسطح وجمعة كتير حلوة.  ,Levantine
3243,إيه نوع الشاي اللي بتحبيه؟ جبت أنواع جديدة.,Egyptian
3244,لي حنيت يا تراخس فالكار.,Maghrebi
3245,اتفقت على المرتب ولا لسه تفاوض؟  ,Egyptian
3246,كل يوم بأخد الكتب من المكتبة وارجعها.,Egyptian
3247,أحتاج مساعدة بالعرض التقديمي.  ,Gulf
3248,الفاشينيستات يدعمون موضوع التبرع والشراكة بمناسبة الخيول العربية.  ,Gulf
3249,أنا بحلم بيوم الفرح.,Egyptian
3250,مين جرّب يركب الحنطور في شارع المعز؟,Egyptian
3251,كيف داير/ة العائلة ديالك؟  ,Maghrebi
3252,تنظيم الأوقات مهارة لازم أتعلمها.  ,Gulf
3253,زميلتي اشترت جهاز قراءة الكتب الإلكترونية مؤخراً.  ,Egyptian
3254,منين تنظر، حق البعض مفوس بالزربة.  ,Maghrebi
3255,رونيين قديم ومعلم المنطقة لسانها.  ,Maghrebi
3256,منهج التاريخ هذا السنة هواية صعب.  ,Iraqi
3257,بتشارك بمسابقات الأون لاين الرياضية؟  ,Levantine
3258,برد الشتا مايتحملش السنة دي.  ,Egyptian
3259,حاسس بإيه بعد الشيفت الطويل؟  ,Egyptian
3260,على الساعه كم يرجع أبوك من الدوام؟  ,Gulf
3261,المكاتب توزع مذكرات العمل وخطط المشاريع.  ,Levantine
3262,يا خيت صاينها وتحت الصون.,Iraqi
3263,المدير كان عايزك في المكتب دلوقتي.  ,Egyptian
3264,ابحث بجد لاتفقد حقك.  ,Iraqi
3265,ذاك اليوم سجلت كل حلقات مسلسل لأحد الممثلين المحليين.,Iraqi
3266,اشتريت لشبيهي دينَمَع بنْظَارَة.,Iraqi
3267,الدولار تارك أثره قوي عالأسعار بلبنان.  ,Levantine
3268,فكرت أطوّر مهارتي بـ الرسم بعد الشغل.,Iraqi
3269,اطلعت على التكنولوجيا الجديدة قبل الاجتماع؟  ,Iraqi
3270,ابن خالتي يريد يخطب بنت الجيران.,Iraqi
3271,عيد في رقصة، تذكرنا نقوش الأهرام.  ,Levantine
3272,بنتك وينها بالدوام؟ توظفت من قريب؟  ,Gulf
3273,المسيرة المهنية ممكن تكون مليانة صعود وهبوط.  ,Levantine
3274,ماكو استقرار بهالشغل، يمكن أدور غيره.  ,Iraqi
3275,القلوب لما تلاقي بتفرح.,Egyptian
3276,هيچ الصديقات مثل الأخوات.,Iraqi
3277,محتاج إجازة عشان أريح شوية.  ,Egyptian
3278,اجتماع قريب؟ عندكم شي خاص؟,Iraqi
3279,خطيبي جابلي ورود جميلة، فرحتني جدًا.,Egyptian
3280,سافرت كلش غيرت المفاهيم مالتنا.  ,Iraqi
3281,السكانر ديال الوثائق كيعاونني بزاف فالوراق ديال الخدمة.,Maghrebi
3282,أفلام الرسوم المتحركة تزرع البهجة بقلوب الأطفال.  ,Gulf
3283,ناديني لفلوس لمل حقوق، وبالأصل، سلام.  ,Maghrebi
3284,التمسك بالاحترافية في كل الظروف من قيمنا.  ,Levantine
3285,تغييرات كبيرة فالتعليم هاد الموسم.  ,Maghrebi
3286,يا ليت ننظم رحلة عائلية على شط الخليج الشهر الجاي.  ,Gulf
3287,نصرف الذهبي يوم الجمعة جان زين.  ,Iraqi
3288,توقعت العملات الأجنبية ترتفع عن كذا.,Gulf
3289,وأخيراً أرسلت التحويل الدولي من زمان.,Gulf
3290,وللتكرير كان دايم يالفطات العامة.  ,Maghrebi
3291,خلصت الواجبات بتاعتي بدري.  ,Egyptian
3292,مين فزورة الألعاب الأوليمبية اللي بتشجعها؟  ,Egyptian
3293,راحوا السياحة الريفية بأرياف الظاهرة والكل يجمع صور الذكريات.  ,Gulf
3294,الورد الملون صار ألوانه بتعطي أمل يوم جديد.  ,Levantine
3295,شو رأيك نروح ع راس الناقورة؟,Levantine
3296,شكل القمر يطلع أحلى فوق ناطحات السحاب.  ,Gulf
3297,دينار و بندفع حساب التاكسي.  ,Levantine
3298,طلعلي عمل خارج الرياض.  ,Gulf
3299,التقييم السنوي قرب موعده.  ,Gulf
3300,نلتقي في محل العبايات، عندي مناسبة الأسبوع الجاي.  ,Gulf
3301,وديت الأهل رحلة بحرية في شتاء البحرين.  ,Gulf
3302,المدرسة بتعمل أنشطة لتطوير المهارات اليدوية.,Egyptian
